name,gender,hairLength,elasticity,front_image,round,oval,oblong,square,heart,diamond,triangular,pear,ut,tt,tf,ff,fs,os,FilePath,image_encodings
Carter Jenkins Medium Wavy   Dark Brunette   Hairstyle  ,Men,Medium,Wavy,front_Carter Jenkins Medium Wavy   Dark Brunette   Hairstyle  _Carter-Jenkins.jpg,0,1,1,1,0,1,0,0,1,1,1,1,0,0,/content/drive/My Drive/MALE/front_Carter Jenkins Medium Wavy   Dark Brunette   Hairstyle  _Carter-Jenkins.jpg,"[-1.63620517e-01  1.17747597e-01  4.00436223e-02 -2.50753574e-02
 -5.28286994e-02  1.03095546e-02 -5.67103270e-03 -5.80045991e-02
  2.17025876e-01 -1.25602812e-01  1.62283257e-01  7.76899606e-02
 -2.47862518e-01 -8.48139077e-02 -3.55682634e-02  1.45602554e-01
 -1.72018677e-01 -1.74223378e-01 -8.88569430e-02 -8.32264870e-02
  1.56937122e-01  4.38850373e-02  4.17194888e-03  8.56469423e-02
 -1.46080822e-01 -3.41443419e-01 -9.80657488e-02 -7.78125301e-02
  5.44378236e-02 -1.16870642e-01 -5.27596995e-02 -4.09482531e-02
 -2.44344145e-01 -7.55480975e-02 -5.75630590e-02  4.16185968e-02
  7.30102882e-04 -1.01370022e-01  1.86250195e-01  1.66059434e-02
 -1.53548479e-01  3.32337022e-02 -3.64780091e-02  2.53420502e-01
  1.93573907e-01  3.19328308e-02  2.24475730e-02 -5.48454262e-02
  1.89175874e-01 -2.42601901e-01  5.73147051e-02  1.67700812e-01
  1.08492434e-01  6.63199872e-02  3.60529497e-02 -1.94609255e-01
  2.30639894e-03  2.16927052e-01 -2.27226630e-01  7.52095729e-02
 -4.74716201e-02 -1.22716263e-01  3.58258709e-02 -2.97620650e-02
  1.22321934e-01  5.19203022e-02 -1.11357361e-01 -8.16766843e-02
  1.56302467e-01 -1.25830531e-01  5.02122156e-02  9.83205531e-03
 -1.66495815e-01 -2.62826443e-01 -3.14550519e-01  1.33315429e-01
  4.19428706e-01  2.14723691e-01 -1.56124592e-01  4.45588008e-02
 -2.52696052e-02  2.15062089e-02  8.96940231e-02  1.15950525e-01
 -8.68368074e-02 -1.89506263e-02 -1.27408653e-01  1.18128970e-01
  1.47963911e-01  6.09946176e-02 -8.52476358e-02  2.37544656e-01
  1.30895525e-04  6.81496486e-02  2.84949467e-02  7.53854737e-02
 -1.29067928e-01 -1.45497471e-02 -1.06338233e-01  6.79378882e-02
 -3.33024487e-02 -2.01159846e-02 -3.16968784e-02  9.16575044e-02
 -3.96965183e-02  9.99015123e-02 -1.90681294e-02 -1.29508637e-02
 -1.65748015e-01 -4.14512530e-02 -1.47968769e-01 -1.08670145e-02
  6.69751093e-02 -1.81947470e-01  2.08688036e-01  2.11726353e-01
 -1.40887778e-02  2.36656681e-01  6.89672902e-02  3.20102274e-02
  1.52996145e-02 -5.11751436e-02 -1.81335986e-01 -4.98742461e-02
  1.73417702e-01 -1.62118655e-02  1.60348043e-01  1.71768945e-03]"
Chris Torres Short Straight   Dark Brunette   Hairstyle  ,Men,Short,Straight,front_Chris Torres Short Straight   Dark Brunette   Hairstyle  _Chris-Torres.jpg,1,1,0,0,1,0,1,0,1,1,1,1,1,1,/content/drive/My Drive/MALE/front_Chris Torres Short Straight   Dark Brunette   Hairstyle  _Chris-Torres.jpg,"[-9.82448831e-02  7.97769949e-02  2.09874250e-02 -3.67002077e-02
 -3.85152660e-02 -1.58419997e-01 -5.55444136e-03 -1.37980506e-01
  2.02710211e-01 -2.39689089e-02  2.22621024e-01  1.56556107e-02
 -1.92921311e-01 -7.98308551e-02 -3.95297855e-02  1.06242336e-01
 -1.06947467e-01 -2.40113735e-02 -1.32554770e-01 -4.93291989e-02
  1.25501424e-01  5.33260554e-02  3.43924463e-02  9.07740295e-02
 -1.14804015e-01 -2.94213742e-01 -1.26000434e-01 -6.57459944e-02
  1.48115046e-02 -5.90174645e-02 -5.03106974e-02 -7.13478774e-03
 -1.40243262e-01 -1.41759574e-01  5.11672534e-02  6.63840026e-02
 -3.72858196e-02 -5.23843952e-02  1.17346503e-01  3.06379851e-02
 -1.38854921e-01  1.14048146e-01  3.34897898e-02  2.88153350e-01
  2.04541415e-01  5.38241379e-02  7.87293091e-02 -1.15438931e-01
  8.34034979e-02 -2.34910175e-01  9.56195779e-03  8.50731432e-02
  9.03001726e-02  1.35375150e-02  1.37804076e-01 -1.25414923e-01
  4.93039154e-02  2.04712391e-01 -2.84044355e-01  1.15987256e-01
  1.22311577e-01 -9.37262028e-02 -1.65877640e-02  4.88560647e-03
  1.80301040e-01  9.72706303e-02 -1.46683827e-01 -5.44618778e-02
  1.16720490e-01 -2.11692557e-01  4.10352414e-03  2.49795280e-02
 -5.96601777e-02 -2.43081316e-01 -2.91542530e-01  6.07485734e-02
  4.61929828e-01  2.16755480e-01 -1.97758332e-01  2.68952046e-02
 -1.28614962e-01  4.63330895e-02  1.06520019e-01 -3.67704816e-02
 -1.02252230e-01 -1.48557127e-02 -1.83022797e-01  2.21386552e-04
  1.93039089e-01  6.23822473e-02  4.04116139e-02  3.11104208e-01
  6.56415597e-02 -3.73869278e-02  4.08827439e-02  2.26446725e-02
 -1.60776451e-01 -5.57337627e-02 -9.78274196e-02 -2.62411684e-03
 -1.58818550e-02 -1.73655868e-01  4.86404076e-02  5.75537086e-02
 -2.25586250e-01  1.48835957e-01 -1.99049879e-02 -5.04424945e-02
 -4.83947508e-02  4.77763824e-03 -9.69451889e-02 -8.44835490e-03
  1.22053802e-01 -2.66019583e-01  1.67560920e-01  1.96614459e-01
  1.16244346e-01  1.71179175e-01 -3.71824950e-03  2.86845155e-02
 -4.40254100e-02 -2.93885581e-02 -6.92305714e-02 -6.31341785e-02
 -7.43309734e-03 -6.38194904e-02  1.29860923e-01  3.38188522e-02]"
Vincent Martella Medium Straight   Dark Brunette   Hairstyle with Side Swept Bangs  and  Brunette Highlights,Men,Medium,Straight,front_Vincent Martella Medium Straight   Dark Brunette   Hairstyle with Side Swept Bangs  and  Brunette Highlights_Vincent-Martella.jpg,1,1,0,0,1,0,1,0,1,1,1,1,0,0,/content/drive/My Drive/MALE/front_Vincent Martella Medium Straight   Dark Brunette   Hairstyle with Side Swept Bangs  and  Brunette Highlights_Vincent-Martella.jpg,"[-1.52615711e-01  1.01932578e-01  1.67850852e-02 -5.36146462e-02
 -2.17927277e-01  1.03938162e-01 -2.33264696e-02  6.05632141e-02
  1.57226473e-01 -1.07601479e-01  1.80473521e-01 -1.91447604e-02
 -1.91388071e-01  7.28747472e-02 -2.63034180e-03  1.48419872e-01
 -1.24395683e-01 -7.13893250e-02 -1.47247538e-01  7.98266754e-03
  1.44656487e-02  1.46831766e-01  3.79916355e-02  5.90856001e-02
 -1.64497465e-01 -4.20089155e-01 -5.99826612e-02 -2.24679820e-02
  8.53307843e-02 -8.37256685e-02 -9.14007723e-02  4.72312868e-02
 -1.59072340e-01 -3.15629020e-02  8.01783353e-02  8.95596519e-02
 -3.65581885e-02 -5.50536066e-03  1.67751148e-01  6.41337931e-02
 -2.88913846e-01  8.85802284e-02  5.08691445e-02  3.37851316e-01
  2.15648457e-01  6.70370236e-02 -2.12485343e-03 -8.75027478e-02
  5.25259636e-02 -2.17286080e-01  4.74409461e-02  1.48979798e-01
  9.81686637e-02  4.13936116e-02  1.35476366e-02 -1.12564988e-01
  4.28189524e-02  1.43471599e-01 -1.28762737e-01 -2.72730179e-02
  3.68030742e-02 -4.34580445e-03  5.09086363e-02 -2.66613029e-02
  1.95831001e-01  1.31385773e-02 -1.06419191e-01 -1.54638097e-01
  6.90066069e-02 -1.80158496e-01 -3.25258598e-02  6.36827052e-02
 -1.34147391e-01 -2.02585667e-01 -2.96871781e-01  1.70559995e-02
  4.34443951e-01  1.86955154e-01 -1.96590155e-01  6.33366108e-02
 -3.70620191e-02 -2.50999816e-02  8.36643651e-02  1.25050068e-01
 -1.55129105e-01 -6.92825764e-03 -5.33299074e-02  7.75953010e-02
  2.60712981e-01 -1.72073543e-02  1.14463270e-04  2.28427827e-01
  1.27392247e-01  6.19204761e-03  7.34676123e-02  4.48714644e-02
 -7.90526196e-02 -5.58708683e-02 -1.30246729e-01 -1.44860074e-02
 -4.20481432e-03 -1.07314013e-01 -5.06094471e-03  1.59085289e-01
 -3.46547753e-01  2.62681574e-01 -7.42673874e-05 -4.93570603e-02
  3.91868278e-02  7.54833519e-02 -6.81411102e-02 -3.47991884e-02
  1.64896235e-01 -2.52581567e-01  1.13589302e-01  2.65035212e-01
  6.04460463e-02  1.72491401e-01  1.37747705e-01  2.49064509e-02
 -3.06350971e-03  8.44555050e-02 -1.58363327e-01 -7.15522245e-02
  9.57886651e-02 -1.19404308e-01  1.02273315e-01  3.93298939e-02]"
Van Hansis Medium Straight     Hairstyle  ,Men,Medium,Straight,front_Van Hansis Medium Straight     Hairstyle  _Van-Hansis.jpg,0,1,1,1,0,1,0,0,0,1,1,1,0,0,/content/drive/My Drive/MALE/front_Van Hansis Medium Straight     Hairstyle  _Van-Hansis.jpg,"[-0.17262198  0.1092184   0.04989012 -0.03585227 -0.16125712  0.01924845
  0.0482104   0.04780292  0.12969191 -0.06568954  0.2072552   0.03765624
 -0.2818346  -0.1004073  -0.02750021  0.11745978 -0.07700385 -0.10986933
 -0.06507351 -0.12221638  0.13727015  0.09961333  0.07172337  0.01432892
 -0.11893978 -0.27619505 -0.0428175  -0.05881993 -0.01191354 -0.1340542
  0.09288098  0.08699688 -0.14458366 -0.0708538  -0.03659413  0.12495103
 -0.11050554 -0.02410372  0.23133813  0.03031451 -0.15058652  0.06200384
  0.02251359  0.40502492  0.16250552  0.00937332 -0.01695819  0.02321814
  0.11143199 -0.39058068  0.06509402  0.12870109  0.07753171  0.05508618
  0.04126518 -0.09891646  0.04535252  0.21966487 -0.26870337  0.10943355
  0.02190036 -0.15956511 -0.05601401 -0.074033    0.22690625  0.14221267
 -0.11800483 -0.1457437   0.13825676 -0.13920532 -0.09014603  0.18327117
 -0.11632582 -0.17860118 -0.21310982  0.15854581  0.42234328  0.14852135
 -0.09220438  0.01165342 -0.04947134  0.04274581  0.0401381   0.03171388
 -0.092768   -0.05208757 -0.13772991  0.04972591  0.16735449 -0.02256843
 -0.14263332  0.30410573  0.13199735  0.05890967  0.08487779  0.01724293
 -0.00552607 -0.00692446 -0.18980843  0.00759376  0.05306305 -0.23486459
 -0.01143216  0.01780171 -0.1425861   0.18344277 -0.03106351  0.03134597
 -0.04462043 -0.04021995 -0.17239147  0.08242793  0.16636404 -0.30310172
  0.25570104  0.19517802  0.07747608  0.17801118  0.16141814  0.02680515
  0.02764692 -0.07772838 -0.12944146 -0.06869301  0.13362019 -0.0168615
  0.09147011  0.07519199]"
Joel David Moore Medium Straight     Hairstyle  ,Men,Medium,Straight,front_Joel David Moore Medium Straight     Hairstyle  _Joel-David-Moore.jpg,0,1,1,1,0,1,0,0,1,1,1,0,0,0,/content/drive/My Drive/MALE/front_Joel David Moore Medium Straight     Hairstyle  _Joel-David-Moore.jpg,"[-1.26878187e-01  1.14472479e-01  4.43002991e-02  3.60854194e-02
 -1.00728832e-01  1.33825317e-01 -2.35430282e-02 -5.56882918e-02
  2.06132367e-01 -1.21424451e-01  1.55900270e-01  5.08725382e-02
 -2.78182358e-01  1.00609794e-01 -8.29245597e-02  1.06701776e-01
 -8.81924406e-02 -6.38719946e-02 -1.06068194e-01 -9.60057378e-02
  6.21977076e-02  1.41803429e-01 -7.08576739e-02  1.77290291e-02
 -1.09294780e-01 -2.77275264e-01 -6.40427694e-02 -5.05310409e-02
  3.46250087e-02 -1.02535650e-01  8.45123082e-03 -3.64966765e-02
 -7.27396235e-02  1.18512720e-01 -1.97616518e-02  3.34004313e-02
 -4.33752015e-02 -3.65424417e-02  2.18914509e-01 -1.99630726e-02
 -1.78824902e-01 -4.60700691e-03  8.06576312e-02  2.61458486e-01
  1.21102139e-01  1.74355265e-02  2.15968024e-03 -2.59937644e-02
  1.45753950e-01 -2.13629946e-01  2.35554669e-02  1.29357249e-01
  1.98425442e-01  1.33323282e-01  3.70774716e-02 -2.31081814e-01
 -5.23359776e-02  1.76727742e-01 -1.21864758e-01  1.18436135e-01
  2.48249024e-02 -1.29197523e-01 -4.47107479e-02 -2.36386731e-02
  2.02148199e-01  1.09367035e-01 -1.20699674e-01 -1.93151012e-01
  1.53604329e-01 -2.33981878e-01 -5.27101308e-02  9.41124856e-02
 -7.28385374e-02 -1.97682187e-01 -1.48432463e-01  3.54370996e-02
  3.66037965e-01  1.72472984e-01 -1.66901082e-01  2.16341689e-02
 -3.71861681e-02 -8.12834501e-03  4.36688848e-02  6.08629957e-02
 -8.53228122e-02 -3.46963182e-02 -8.08595419e-02 -7.67823309e-03
  2.89485663e-01  2.98727769e-03  1.58389285e-02  2.44073004e-01
  7.00055957e-02  5.04446076e-03 -4.05270383e-02 -4.32008505e-03
 -6.54960275e-02 -4.98942100e-03 -8.08303803e-03  1.76858902e-02
 -2.20578499e-02 -1.34603187e-01  5.18884771e-02  1.93991773e-02
 -2.59121001e-01  3.04279387e-01 -2.45770440e-04  6.57795668e-02
  4.74620759e-02  7.32675195e-02 -1.00416556e-01  7.37561584e-02
  2.68347532e-01 -2.99447298e-01  2.27626100e-01  1.17370903e-01
  4.14551422e-02  1.97477654e-01  2.08856910e-02  1.46140292e-01
  7.81413168e-03 -9.80816036e-03 -2.08082378e-01 -1.09758854e-01
  2.43101083e-02 -1.54559210e-01  3.64151821e-02  7.76865408e-02]"
Thomas Ian Nicholas  Medium Wavy   Black    Hairstyle  ,Men,Medium,Wavy,front_Thomas Ian Nicholas  Medium Wavy   Black    Hairstyle  _Thomas-Ian-Nicholas.jpg,0,1,1,1,0,1,0,0,1,1,1,1,0,0,/content/drive/My Drive/MALE/front_Thomas Ian Nicholas  Medium Wavy   Black    Hairstyle  _Thomas-Ian-Nicholas.jpg,"[-0.09425689  0.08688956  0.08554684 -0.04702066 -0.09475034  0.09616861
 -0.0487387  -0.05240564  0.15469915 -0.14157276  0.23176876  0.1103351
 -0.27071166 -0.01752121 -0.1240519   0.1821436  -0.06040456 -0.18571307
 -0.05513276 -0.11380786 -0.0025704   0.15585849 -0.06840828  0.00667422
 -0.13241653 -0.36346093 -0.10074146 -0.09022515 -0.02887148 -0.06136229
 -0.02983142 -0.01556717 -0.10796832  0.01607737  0.0809692   0.13830516
 -0.08312445 -0.01922767  0.19399706  0.15947525 -0.12204131  0.14927387
  0.06313197  0.36793056  0.09101485  0.06710734  0.04283382 -0.06667463
  0.11676157 -0.28513369  0.10562614  0.16384496  0.23961936  0.07865705
  0.09698103 -0.17494674 -0.0047054   0.14469253 -0.21595234  0.09762178
  0.00828612  0.0097317  -0.05460645 -0.06180135  0.19603126  0.14056541
 -0.18343484 -0.10180713  0.1430625  -0.18591346 -0.08208875  0.00589812
 -0.11696305 -0.17770395 -0.18944354  0.13541684  0.44981244  0.23113765
 -0.21755315 -0.01521113 -0.01526316 -0.00628124  0.01087538  0.04423887
 -0.12498897 -0.03679055 -0.0676576  -0.01971348  0.17250387  0.05643876
 -0.01393524  0.22711965  0.03928106  0.1173718   0.02715625  0.03316746
 -0.16772944 -0.05154042 -0.09545176 -0.06718429 -0.08384106 -0.0768702
  0.02770915  0.09529364 -0.1939034   0.26066238 -0.06738503 -0.03904798
  0.0041382   0.15207753 -0.09950893 -0.01927279  0.17179288 -0.21947111
  0.18278925  0.19853361 -0.00129656  0.14731282  0.16152014  0.03772612
 -0.03191018 -0.01940139 -0.2248687  -0.16086467  0.00738585 -0.14572188
  0.06327866  0.01672949]"
Finn Wittrock Short Straight   Black    Hairstyle  ,Men,Short,Straight,front_Finn Wittrock Short Straight   Black    Hairstyle  _Finn-Witrock.jpg,0,1,1,1,0,1,0,0,1,1,1,1,1,1,/content/drive/My Drive/MALE/front_Finn Wittrock Short Straight   Black    Hairstyle  _Finn-Witrock.jpg,"[-0.08152237  0.10032687  0.0168319  -0.05860335 -0.12091952 -0.04343179
 -0.05623305 -0.09710739  0.14885174  0.05613554  0.19628817 -0.04481773
 -0.2040723  -0.02299197 -0.0049059   0.07924606 -0.06394382 -0.02768856
 -0.03478501 -0.03765996  0.08140805  0.12111948  0.02534837  0.15247419
 -0.1611273  -0.2081693  -0.03413344 -0.0935349  -0.02066519 -0.090227
 -0.02606846  0.124627   -0.18067247 -0.08020663  0.0482522   0.18274572
 -0.12209155 -0.0518099   0.17437387  0.09047343 -0.0895631   0.05749587
  0.00066821  0.26644662  0.20399098  0.04256998  0.03630647 -0.09401526
  0.19107515 -0.30847424  0.07732069  0.1263352   0.08718105  0.05543605
  0.10577436 -0.19171369 -0.01824721  0.20266598 -0.19148783  0.13617525
  0.01213398 -0.04590734 -0.02999404 -0.14994097  0.22244896  0.12480935
 -0.0996934  -0.03489343  0.11896767 -0.09331534 -0.15445319  0.10927216
 -0.10981186 -0.22592354 -0.25636607  0.15744826  0.31955093  0.13060752
 -0.22412904  0.04375236  0.03573816  0.03079969  0.05154534  0.00353192
 -0.05799022 -0.04285603 -0.0616287  -0.0249439   0.24775273 -0.0405433
  0.01391405  0.31014374  0.002212    0.09931052  0.0493626  -0.04044669
 -0.03301348  0.01068357 -0.15549287  0.00198149  0.06660452 -0.13970952
  0.01894778  0.04382776 -0.21762672  0.106314    0.00570758 -0.03631402
 -0.0154376  -0.04953466 -0.20969918  0.03796352  0.23053432 -0.29924634
  0.30759305  0.09712827  0.06546086  0.14799526  0.09616437  0.06446782
  0.04282967 -0.00216605 -0.07299601 -0.05352406  0.20763068 -0.02040808
 -0.00702078  0.04062976]"
Justin Baldoni Short Straight   Black Ash    Hairstyle  ,Men,Short,Straight,front_Justin Baldoni Short Straight   Black Ash    Hairstyle  _Justin-Baldoni.jpg,1,1,0,0,1,0,1,0,1,1,1,1,1,1,/content/drive/My Drive/MALE/front_Justin Baldoni Short Straight   Black Ash    Hairstyle  _Justin-Baldoni.jpg,"[-0.16368982  0.13673466  0.06654091 -0.00080605 -0.07375217  0.04305653
 -0.02321368 -0.02558397  0.19205518 -0.07907122  0.18184589 -0.01416381
 -0.21025237 -0.04319995 -0.10883571  0.0937418  -0.17182188 -0.16115834
 -0.08234767 -0.12094693  0.10762061  0.04254089 -0.00862746  0.03006349
 -0.2257605  -0.29430145 -0.04788178 -0.11417518  0.02602743 -0.15650466
  0.10137497 -0.01232002 -0.14259362  0.04556538 -0.08795485  0.06512671
  0.04918198 -0.01842209  0.17671753 -0.02817448 -0.18472801  0.11285271
 -0.03600913  0.31517273  0.10331826  0.00845817  0.01711052 -0.05736453
  0.15685624 -0.27038756  0.07739812  0.19242053  0.01368166 -0.00635228
  0.16280755 -0.08239001 -0.09755462  0.19102421 -0.11388087  0.09719009
 -0.02976911  0.06826542  0.00909685 -0.16177949  0.09498548  0.10692509
 -0.13491647 -0.11138439  0.10992238 -0.17221953 -0.06085419  0.12997916
 -0.06103616 -0.15183225 -0.30689079  0.08250788  0.50542164  0.11542537
 -0.14995147  0.03251198 -0.05010299 -0.02569035  0.03985332  0.06566708
 -0.1350342   0.04187909 -0.0951972   0.05552884  0.18096066  0.08020308
 -0.0740503   0.21146607  0.0279974   0.01075644  0.00213002  0.05863448
 -0.10865062 -0.05500519 -0.05023219  0.00465305  0.03291902 -0.06966773
 -0.06079232  0.06870981 -0.12449773  0.15239863 -0.00973202  0.01923978
 -0.0430156   0.15674989 -0.09547792  0.03478399  0.1751809  -0.2957986
  0.12222082  0.1401372  -0.03533711  0.12501115  0.07389213  0.06214885
 -0.0542232   0.038237   -0.10855262 -0.11072627  0.01140108 -0.05181823
  0.03912551  0.03473837]"
Justin Baldoni Short Straight     Hairstyle  ,Men,Short,Straight,front_Justin Baldoni Short Straight     Hairstyle  _Justin-Baldoni.jpg,0,1,1,1,0,1,0,0,1,1,1,1,1,1,/content/drive/My Drive/MALE/front_Justin Baldoni Short Straight     Hairstyle  _Justin-Baldoni.jpg,"[-0.1845109   0.0955206   0.05524121  0.00411199 -0.12152729  0.01869904
 -0.03132743 -0.04941525  0.1494759  -0.06758918  0.15274344 -0.03272423
 -0.1863175  -0.04460017 -0.14852795  0.10076365 -0.15575068 -0.17428282
 -0.07313289 -0.12716174  0.10548774  0.02798993 -0.03633133  0.0436971
 -0.20042534 -0.30365229 -0.04462302 -0.0842096   0.02539095 -0.14935753
  0.07614242  0.01839061 -0.13106124  0.0580918  -0.0697962   0.0719347
  0.03768899 -0.00943099  0.15786783 -0.0192601  -0.15682179  0.13474151
 -0.0176425   0.31220248  0.11015904 -0.01814678  0.039213   -0.06023284
  0.1408366  -0.25177684  0.05265107  0.20218562  0.01013567  0.03395554
  0.15949415 -0.12224838 -0.07751948  0.23797852 -0.10799334  0.14009257
 -0.04147822  0.04182325  0.03899563 -0.13944846  0.09364083  0.08960716
 -0.12675697 -0.14062256  0.10336325 -0.17983818 -0.04525153  0.08707123
 -0.06203248 -0.16467361 -0.31951475  0.12244482  0.4521921   0.1417491
 -0.15151931  0.03142475 -0.03277333 -0.01660668  0.04028507  0.04701895
 -0.15498382  0.00793369 -0.11024393  0.02275341  0.14793769  0.11499655
 -0.03740026  0.23198541  0.03838284 -0.00107253  0.00867064  0.06839333
 -0.13607171 -0.02465018 -0.01830227  0.03972847 -0.02160325 -0.13928191
 -0.02168006  0.07392158 -0.12137038  0.13206296 -0.05661124  0.03920697
 -0.10174125  0.15170629 -0.08821523  0.0359691   0.14482065 -0.31753877
  0.1391214   0.18730587  0.03029115  0.15319383  0.07505007  0.04491202
 -0.0424032   0.04835381 -0.06332574 -0.05723758 -0.01438483 -0.07118206
 -0.03012053  0.07797194]"
Justin Baldoni Short Straight   Black    Hairstyle  ,Men,Short,Straight,front_Justin Baldoni Short Straight   Black    Hairstyle  _Justin-Baldoni.jpg,1,1,0,0,1,0,1,0,1,1,1,1,1,1,/content/drive/My Drive/MALE/front_Justin Baldoni Short Straight   Black    Hairstyle  _Justin-Baldoni.jpg,"[-0.19332618  0.08225015  0.07839061 -0.01965573 -0.11490537  0.00502732
 -0.05863892 -0.03366825  0.17145777 -0.08706965  0.128894   -0.02849077
 -0.17112549 -0.04604834 -0.17266285  0.09410238 -0.12814745 -0.1843762
 -0.05881309 -0.14419661  0.11107404  0.05029947 -0.0148041   0.05783448
 -0.17536333 -0.29255956 -0.0553223  -0.10490442  0.02671188 -0.16319348
  0.04465307 -0.00449045 -0.13779269  0.06183067 -0.09091863  0.07403576
  0.08147684 -0.01240433  0.16398701 -0.01219693 -0.17015545  0.11370683
 -0.02671713  0.31284904  0.14011008 -0.01242726  0.01044118 -0.03536936
  0.16544752 -0.24312058  0.08007942  0.19934297  0.04219598 -0.01528008
  0.15144749 -0.07865056 -0.08676436  0.22808486 -0.12040097  0.15106432
 -0.0343693   0.02214305  0.02419139 -0.13161655  0.0871678   0.10472021
 -0.11475554 -0.1294682   0.11599556 -0.2087059  -0.02643782  0.10208188
 -0.06527159 -0.15121928 -0.27446261  0.10115913  0.47381851  0.15529029
 -0.15311106  0.052591   -0.0447798  -0.02767887  0.03897076  0.04780545
 -0.15343612  0.04384119 -0.12231974  0.03130841  0.17199041  0.10892603
 -0.04011135  0.2373317   0.0327549   0.00645445  0.01192722  0.05093659
 -0.11707641 -0.04491322 -0.02784029  0.02137364 -0.02724443 -0.12401948
 -0.03682642  0.03709817 -0.12029619  0.11467306 -0.05307548  0.0257618
 -0.11173611  0.13977174 -0.08102828  0.02207192  0.16325659 -0.264007
  0.10686907  0.15452681  0.03361483  0.16235015  0.06737576  0.05644011
 -0.0245638   0.01035762 -0.03990736 -0.06834954 -0.00079872 -0.07217756
  0.03490745  0.08323972]"
Brandon Tyler Medium Straight    Brunette   Hairstyle with Side Swept Bangs ,Men,Medium,Straight,front_Brandon Tyler Medium Straight    Brunette   Hairstyle with Side Swept Bangs _Brandon-Tyler.jpg,0,1,1,0,0,1,0,0,1,1,1,0,0,0,/content/drive/My Drive/MALE/front_Brandon Tyler Medium Straight    Brunette   Hairstyle with Side Swept Bangs _Brandon-Tyler.jpg,"[-1.89551398e-01  2.47807913e-02  9.09293517e-02 -6.71553388e-02
 -1.12875491e-01  2.47210786e-02  4.18042988e-02 -3.46427932e-02
  1.28200889e-01 -6.14953563e-02  2.04366967e-01  2.40024254e-02
 -2.59752154e-01 -6.60637021e-02  4.52635698e-02  1.44601852e-01
 -1.08863592e-01 -1.40117705e-01 -7.19423443e-02 -1.46125555e-02
  1.31701119e-02 -1.12996344e-02 -2.48794779e-02  1.04425982e-01
 -1.67989641e-01 -4.03053135e-01 -9.08793882e-02 -5.53503707e-02
 -8.31236914e-02 -1.02955237e-01 -4.16650586e-02  1.02042928e-01
 -1.49681091e-01  8.57739151e-03  9.41068307e-03  8.91425535e-02
 -7.70988539e-02  8.57391208e-03  1.28159776e-01  7.75390565e-02
 -2.51776606e-01  6.63857982e-02 -2.74075940e-03  3.07813525e-01
  2.62360722e-01  2.49479786e-02 -1.81824286e-02 -2.01650392e-02
  1.40394703e-01 -3.44228745e-01  2.84491554e-02  1.51617497e-01
  1.08632565e-01  2.51265001e-02  4.08295058e-02 -7.27939382e-02
 -2.47384757e-02  8.31643641e-02 -2.73488075e-01  7.93620944e-02
 -2.74911597e-02 -1.37795374e-01 -2.59800255e-02 -1.06834546e-01
  8.89339373e-02  1.32469296e-01 -1.90107733e-01 -1.45448580e-01
  7.33261704e-02 -2.23076850e-01 -1.90822035e-02  1.34781852e-01
 -1.47811711e-01 -2.95612812e-01 -3.06284517e-01  1.09127358e-01
  4.13826585e-01  1.72842026e-01 -1.81797385e-01 -7.40784109e-02
 -5.12062423e-02 -6.83071166e-02  1.57030411e-02  9.21643749e-02
 -4.46493663e-02 -7.07066357e-02 -7.97089040e-02  5.08862101e-02
  2.22516671e-01 -8.46290961e-04 -3.41538191e-02  3.00982654e-01
  9.86823812e-03  7.42624328e-02 -2.96002440e-02  1.28396362e-01
 -5.87796457e-02  6.45715743e-04 -1.22871242e-01  3.25413421e-04
 -5.94016798e-02 -9.94746685e-02  5.73265925e-03  7.06370622e-02
 -1.91184029e-01  2.39128381e-01 -1.72275249e-02  8.39090347e-03
 -5.11291511e-02 -1.56971216e-02 -1.67678624e-01 -1.09203681e-02
  1.27378523e-01 -2.82379806e-01  1.63302347e-01  2.72550523e-01
  8.00198764e-02  6.93744943e-02  3.59129049e-02 -7.46394396e-02
 -1.27940103e-02 -4.80145477e-02 -1.26812413e-01 -2.07328647e-02
  1.10860474e-01 -9.99544263e-02  2.49849726e-02 -2.87619699e-02]"
